s.no,latitude,longitude,kelp_biomass_kg_2025,kelp_biomass_kg_past_2015,Temperature ,Salinity level,Ocean Current ,Composite Score 
2460,36.56335855,-121.9592517,0,547,14.268,35.227,0.245,0.7112
2461,36.56362896,-121.959248,0,2077,18.177,34.79,0.188,0.7479
2462,36.56389937,-121.9592444,0,3504,14.507,35.397,0.217,0.7061
2463,36.56416977,-121.9592408,0,1665,11.459,35.286,0.268,0.6694
2464,36.56444018,-121.9592372,0,114,16.959,33.737,0.185,0.6962
2465,36.56092195,-121.9589491,0,329,16.042,33.323,0.241,0.696
2466,36.56119236,-121.9589455,0,1257,13.066,33.805,0.17,0.6145
2467,36.56146277,-121.9589419,0,590,14.583,35.397,0.158,0.6778
2468,36.5625444,-121.9589274,0,892,17.966,34.77,0.18,0.7394
2469,36.56281481,-121.9589237,0,2849,12.372,35.155,0.21,0.6548
2470,36.56308521,-121.9589201,0,3504,9.021,36.787,0.192,0.6215
2471,36.56335562,-121.9589165,0,3391,13.023,34.847,0.149,0.6295
2472,36.56362603,-121.9589128,0,3861,13.491,35.999,0.146,0.6657
2473,36.56389644,-121.9589092,0,1329,12.614,33.176,0.169,0.5897
2474,36.56416685,-121.9589056,0,349,14.824,35.314,0.19,0.6965
2475,36.61094724,-121.9582771,0,242,15.439,34.658,0.115,0.6549
2476,36.61121764,-121.9582734,0,254,9.583,34.455,0.144,0.5502
2477,36.56064861,-121.9586176,0,348,15.983,31.955,0.25,0.665
2478,36.56091902,-121.9586139,0,1345,17.265,34.625,0.192,0.7279
2479,36.56118943,-121.9586103,0,1399,10.351,36.529,0.171,0.6307
2480,36.56227106,-121.9585958,0,572,10.362,34.66,0.301,0.649
2481,36.56254147,-121.9585921,0,3033,15.587,35.875,0.207,0.7339
2482,36.56281188,-121.9585885,0,2123,9.461,34.955,0.111,0.5439
2483,36.56308229,-121.9585849,0,1148,17.521,33.491,0.18,0.6984
2484,36.56335269,-121.9585813,0,530,15.89,34.861,0.163,0.6927
2485,36.5636231,-121.9585776,0,336,14.934,34.107,0.196,0.6719
2486,36.56470473,-121.9585631,418,0,19.149,35.223,0.169,0.695
2487,36.61121471,-121.957938,0,195,15.127,35.798,0.218,0.7285
2488,36.96137958,-121.9531852,0,348,14.674,34.859,0.116,0.6452
2489,36.96164997,-121.9531815,0,319,14.014,35.321,0.172,0.6723
2490,36.56037528,-121.958286,0,688,17.371,34.534,0.19,0.7265
2491,36.56064569,-121.9582824,0,1061,12.914,33.866,0.217,0.6368
2492,36.56091609,-121.9582787,0,1467,13.066,34.481,0.195,0.6444
2493,36.5611865,-121.9582751,0,285,16.917,34.987,0.196,0.7321
2494,36.56199773,-121.9582642,0,452,17.043,35.639,0.167,0.7364
2495,36.56226813,-121.9582606,0,2828,17.422,34.644,0.109,0.6898
2496,36.56253854,-121.9582569,0,2324,14.183,35.345,0.223,0.7016
2497,36.56280895,-121.9582533,0,456,8.796,34.731,0.239,0.5896
2498,36.5644314,-121.9582315,195,0,14.095,35.841,0.165,0.6488
2499,36.961647,-121.9528446,0,309,18.746,33.059,0.183,0.7132
2500,36.56010194,-121.9579544,0,566,16.487,33.711,0.151,0.6696
2501,36.56037235,-121.9579508,0,1663,12.737,35.208,0.173,0.6447
2502,36.56064276,-121.9579472,0,1340,15.83,35.824,0.212,0.7401
2503,36.56091316,-121.9579435,0,648,14.18,36.668,0.17,0.7082
2504,36.56172439,-121.9579326,0,260,15.018,34.333,0.137,0.6492
2505,36.5619948,-121.957929,0,2417,15.452,35.997,0.239,0.7505
2506,36.5622652,-121.9579254,0,3756,16.234,33.805,0.31,0.7462
2507,36.56253561,-121.9579217,0,2072,18.833,33.805,0.228,0.7557
2508,36.96164403,-121.9525076,0,300,16.004,35.659,0.255,0.7607
2509,36.96191442,-121.9525039,0,260,15.218,35.256,0.144,0.6797
2510,36.56009901,-121.9576192,0,436,10.003,35.174,0.279,0.6441
2511,36.56036942,-121.9576156,0,1193,11.713,34.85,0.174,0.6166
2512,36.56063983,-121.957612,0,300,19.765,35.218,0.222,0.8066
2513,36.56172146,-121.9575974,0,1334,23.241,32.514,0.206,0.7984
2514,36.56199187,-121.9575938,0,3687,16.709,37.009,0.225,0.7932
2515,36.56226227,-121.9575902,0,3501,17.437,35.49,0.269,0.7915
2516,36.56253268,-121.9575865,0,1099,17.207,33.69,0.231,0.7229
2517,36.5630735,-121.9575793,347,0,19.949,34.52,0.191,0.716
2518,36.5609073,-121.9572731,0,85,10.816,36.638,0.176,0.6449
2519,36.56117771,-121.9572695,0,766,13.415,34.257,0.24,0.6679
2520,36.56144812,-121.9572659,0,1599,15.157,34.221,0.214,0.6879
2521,36.56171853,-121.9572622,0,2545,13.068,33.419,0.211,0.6255
2522,36.56198893,-121.9572586,0,4071,10.819,35.223,0.126,0.5843
2523,36.56225934,-121.957255,0,2114,14.296,36.659,0.194,0.7218
2524,36.56252975,-121.9572513,0,319,16.573,34.017,0.185,0.6957
2525,36.51709812,-121.9575262,0,254,14.415,35.036,0.178,0.6756
2526,36.51899099,-121.9575008,0,183,15.896,35.117,0.181,0.7081
2527,36.5192614,-121.9574972,0,183,14.284,34.251,0.196,0.6626
2528,36.56036355,-121.9569452,0,173,16.898,33.773,0.195,0.7009
2529,36.56090437,-121.9569379,0,1317,11.81,35.098,0.207,0.641
2530,36.56117478,-121.9569343,0,3492,10.4,32.592,0.189,0.5418
2531,36.56144519,-121.9569307,0,3486,15.61,35.492,0.196,0.7193
2532,36.56171559,-121.956927,0,3672,13.841,35.129,0.194,0.6749
2533,36.561986,-121.9569234,0,1248,10.285,33.853,0.136,0.5447
2534,36.56225641,-121.9569198,273,0,9.727,33.429,0.263,0.5392
2535,36.62093463,-121.9561297,114,0,11.354,34.481,0.135,0.5611
2536,36.51655437,-121.9571985,0,820,11.47,36.472,0.185,0.6578
2537,36.51682478,-121.9571949,0,2701,14.362,35.351,0.225,0.706
2538,36.51709519,-121.9571912,0,3383,15.607,34.639,0.19,0.6952
2539,36.5173656,-121.9571876,0,442,16.573,35.718,0.144,0.7179
2540,36.56009021,-121.9566137,0,682,12.695,34.07,0.237,0.6478
2541,36.56036062,-121.95661,0,1179,18.815,33.597,0.157,0.715
2542,36.56063103,-121.9566064,0,1393,12.796,33.508,0.182,0.6083
2543,36.56090144,-121.9566028,0,1722,11.765,33.976,0.182,0.5997
2544,36.56117185,-121.9565991,0,1972,12.651,36.503,0.137,0.6579
2545,36.56144225,-121.9565955,0,1930,9.098,36.905,0.252,0.6559
2546,36.56171266,-121.9565918,0,1260,17.957,34.668,0.177,0.7349
2547,36.56198307,-121.9565882,332,0,9.383,33.312,0.125,0.45
2548,36.62093169,-121.9557943,194,0,13.737,34.096,0.168,0.6001
2549,36.51655144,-121.9568635,383,2912,9.096,34.767,0.171,0.4952
2550,36.51682185,-121.9568599,790,3747,19.31,34.897,0.27,0.6755
2551,36.51709226,-121.9568562,0,2724,18.259,35.787,0.242,0.8012
2552,36.51736267,-121.9568526,872,454,12.534,34.615,0.293,0.5334
2553,36.51979636,-121.9568199,0,1246,19.921,33.775,0.122,0.7235
2554,36.52006677,-121.9568163,0,1554,19.463,34.148,0.223,0.7743
2555,36.52033718,-121.9568127,0,303,14.085,36.877,0.128,0.6906
2556,36.55981687,-121.9562821,0,1031,12.896,36.001,0.16,0.6612
2557,36.56008728,-121.9562785,0,1796,17.041,34.72,0.206,0.7327
2558,36.56035769,-121.9562748,0,1098,22.182,34.764,0.103,0.7824
2559,36.5606281,-121.9562712,0,2287,13.607,35.127,0.174,0.6603
2560,36.5608985,-121.9562676,0,1442,11.794,33.785,0.199,0.6038
2561,36.56116891,-121.9562639,0,398,16.164,32.941,0.208,0.6722
2562,36.61092375,-121.9555938,0,313,6.969,34.257,0.217,0.5311
2563,36.61119416,-121.9555901,0,289,14.448,35.534,0.122,0.6607
2564,36.51546687,-121.956543,0,254,16.929,35.055,0.148,0.7103
2565,36.51573728,-121.9565394,0,407,15.013,35.664,0.206,0.717
2566,36.5162781,-121.9565321,0,536,14.495,35.275,0.188,0.6885
2567,36.51654851,-121.9565285,0,3465,13.753,31.741,0.042,0.5165
2568,36.51681892,-121.9565248,0,2501,15.451,35.675,0.252,0.7487
2569,36.51952302,-121.9564885,0,820,10.162,34.895,0.207,0.6042
2570,36.51979343,-121.9564849,0,3259,15.502,33.887,0.078,0.618
2571,36.52006384,-121.9564813,0,3920,11.259,35.866,0.14,0.6159
2572,36.52033425,-121.9564776,0,2333,13.181,35.48,0.181,0.6642
2573,36.55954353,-121.9559506,0,1178,14.556,35.211,0.247,0.7175
2574,36.55981394,-121.9559469,0,1722,16.701,35.298,0.13,0.7025
2575,36.56008434,-121.9559433,0,959,16.751,34.168,0.24,0.7306
2576,36.56035475,-121.9559396,0,902,10.251,34.234,0.215,0.5934
2577,36.56062516,-121.955936,0,2761,16.795,33.159,0.289,0.7306
2578,36.56089557,-121.9559324,0,1246,14.919,34.493,0.179,0.6722
2579,36.56170679,-121.9559214,802,0,11.56,33.958,0.228,0.4778
2580,36.61092081,-121.9552583,0,336,9.981,34.432,0.244,0.6074
2581,36.61119121,-121.9552547,0,731,12.762,34.369,0.21,0.643
2582,36.61146162,-121.955251,0,242,14.317,34.702,0.227,0.6902
2583,36.62119621,-121.9551197,85,0,16.537,33.521,0.213,0.682
2584,36.51546394,-121.956208,0,230,12.572,35.376,0.218,0.6683
2585,36.51573435,-121.9562044,0,1478,13.65,34.236,0.178,0.641
2586,36.51600476,-121.9562007,0,1084,14.687,33.712,0.263,0.6906
2587,36.51627517,-121.9561971,0,2630,11.476,32.512,0.166,0.5497
2588,36.51654558,-121.9561935,0,3077,17.672,33.819,0.258,0.7484
2589,36.51681599,-121.9561898,0,1319,14.68,34.193,0.248,0.6948
2590,36.51924967,-121.9561572,0,1408,14.08,32.969,0.291,0.674
2591,36.51952008,-121.9561535,0,1102,17.808,33.758,0.218,0.7296
2592,36.51979049,-121.9561499,0,1340,15.251,35.535,0.18,0.7054
2593,36.5200609,-121.9561463,0,2436,15.494,33.565,0.245,0.6937
2594,36.52033131,-121.9561426,0,914,13.796,33.324,0.179,0.6213
2595,36.52060172,-121.956139,0,229,12.053,33.811,0.259,0.6398
2596,36.55954059,-121.9556154,0,1261,14.147,36.853,0.248,0.7511
2597,36.559811,-121.9556117,0,698,9.226,34.315,0.151,0.5434
2598,36.56008141,-121.9556081,0,632,19.298,34.627,0.229,0.7859
2599,36.56035182,-121.9556044,0,1364,13.787,34.691,0.168,0.6497
2600,36.56062222,-121.9556008,0,1879,9.686,32.695,0.154,0.5131
2601,36.56089263,-121.9555972,0,687,9.569,33.357,0.226,0.5638
2602,36.56116304,-121.9555935,303,0,15.038,35.162,0.198,0.6478
2603,36.61037706,-121.9549302,0,361,10.706,33.221,0.277,0.6076
2604,36.61091787,-121.9549229,0,266,12.775,33.899,0.295,0.6738
2605,36.61118827,-121.9549193,0,963,15.027,34.455,0.198,0.6829
2606,36.61145868,-121.9549156,0,904,19.412,33.572,0.25,0.7724
2607,36.61172908,-121.954912,0,260,16.629,35.004,0.171,0.7144
2608,36.6125403,-121.954901,0,266,20.971,33.893,0.139,0.7552
2609,36.61281071,-121.9548974,0,537,14.871,35.965,0.134,0.6858
2610,36.51519059,-121.9558766,0,611,14.305,31.907,0.179,0.5961
2611,36.515461,-121.955873,0,548,13.942,34.003,0.14,0.6216
2612,36.51573141,-121.9558694,0,1295,9.893,34.278,0.17,0.5648
2613,36.51600182,-121.9558657,0,2536,13.347,33.731,0.093,0.5801
2614,36.51627223,-121.9558621,0,2583,18.603,35.309,0.18,0.765
2615,36.51654264,-121.9558585,0,1648,15.001,35.456,0.168,0.6928
2616,36.51681305,-121.9558548,0,806,14.682,35.615,0.134,0.6733
2617,36.51897633,-121.9558258,0,230,21.87,36.564,0.229,0.8843
2618,36.51924674,-121.9558221,0,1032,14.281,34.147,0.162,0.643
2619,36.51978756,-121.9558149,0,332,11.9,35.887,0.197,0.6578
2620,36.52005797,-121.9558112,0,288,8.686,34.848,0.19,0.5658
2621,36.52059879,-121.955804,0,229,13.221,33.78,0.173,0.6184
2622,36.5208692,-121.9558003,0,288,15.283,35.574,0.157,0.6954
2623,36.55953766,-121.9552802,0,398,14.628,32.529,0.145,0.6007
2624,36.55980806,-121.9552765,0,359,15.139,35.584,0.225,0.7268
2625,36.56007847,-121.9552729,0,888,16.823,35.062,0.205,0.7367
2626,36.56034888,-121.9552693,0,1114,13.235,34.544,0.14,0.6214
2627,36.56061929,-121.9552656,0,913,13.761,33.907,0.286,0.6888
2628,36.5608897,-121.955262,303,0,16.625,33.969,0.238,0.6692
2629,36.61091493,-121.9545875,221,360,15.825,35.038,0.134,0.6426
2630,36.61118533,-121.9545839,0,1060,14.635,35.511,0.175,0.6905
2631,36.61145574,-121.9545802,0,1530,12.35,36.386,0.175,0.6678
2632,36.61172614,-121.9545766,0,845,16.027,34.407,0.222,0.7133
2633,36.61280776,-121.954562,0,189,7.571,34.295,0.187,0.5285
2634,36.61307817,-121.9545583,0,508,14.937,35.892,0.27,0.7534
2635,36.61334857,-121.9545547,0,172,15.469,34.984,0.181,0.6964
2636,36.61605263,-121.9545182,148,0,15.271,35.538,0.158,0.6692
2637,36.96973188,-121.9497006,0,301,15.496,34.401,0.222,0.703
2638,36.97000227,-121.9496969,123,0,9.287,35.573,0.206,0.5817
2639,36.97027266,-121.9496932,123,153,9.997,34.19,0.194,0.555
2640,36.51491725,-121.9555453,212,1081,11.482,34.623,0.105,0.5347
2641,36.51518766,-121.9555416,0,1816,9.634,36.327,0.283,0.6675
2642,36.51545807,-121.955538,0,1507,14.745,34.325,0.208,0.6792
2643,36.51572848,-121.9555344,0,407,12.625,34.182,0.186,0.6235
2644,36.51599889,-121.9555307,0,1095,10.82,34.704,0.216,0.6166
2645,36.5162693,-121.9555271,0,1048,11.685,32.893,0.181,0.5708
2646,36.51653971,-121.9555235,0,1060,16.066,34.385,0.132,0.6684
2647,36.51681012,-121.9555198,0,689,13.112,34.315,0.188,0.6376
2648,36.51735094,-121.9555126,360,0,10.531,35.788,0.192,0.5629
2649,36.52032545,-121.9554726,251,0,12.778,34.931,0.184,0.6003
2650,36.55926431,-121.9549486,0,276,12.207,34.3,0.26,0.6553
2651,36.55953472,-121.954945,0,933,13.501,35.222,0.25,0.6987
2652,36.55980513,-121.9549413,0,1636,11.169,33.98,0.184,0.5891
2653,36.56007553,-121.9549377,0,1456,17.492,34.132,0.238,0.743
2654,36.56034594,-121.9549341,0,727,13.852,36.845,0.182,0.7122
2655,36.56088676,-121.9549268,508,0,23.127,35.697,0.185,0.7765
2656,36.61091198,-121.9542521,0,324,16.938,33.167,0.247,0.7128
2657,36.61118239,-121.9542485,0,954,11.228,34.488,0.215,0.6185
2658,36.61145279,-121.9542448,0,749,20.074,34.218,0.198,0.7753
2659,36.61307523,-121.9542229,0,266,14.733,34.606,0.162,0.6631
2660,36.61334563,-121.9542192,0,212,12.605,34.766,0.164,0.6268
2661,36.96891774,-121.9493748,104,0,11.832,33.781,0.245,0.6093
2662,36.96918812,-121.9493711,104,0,15.411,34.876,0.272,0.7197
2663,36.96945851,-121.9493674,0,195,15.004,35.153,0.301,0.7514
2664,36.9697289,-121.9493636,143,0,14.499,33.507,0.227,0.6389
2665,36.96999929,-121.9493599,680,0,14.943,33.035,0.103,0.4797
2666,36.97026968,-121.9493562,492,0,12.867,34.086,0.203,0.5484
2667,36.97054007,-121.9493525,555,0,14.064,35.734,0.194,0.5974
2668,36.51491432,-121.9552103,0,538,15.779,34.041,0.244,0.7105
2669,36.51518473,-121.9552066,0,714,13.561,33.107,0.263,0.6535
2670,36.51545514,-121.955203,0,289,10.417,34.201,0.137,0.5568
2671,36.51626637,-121.9551921,0,602,11.081,34.325,0.177,0.5928
2672,36.51653678,-121.9551885,0,1255,9.837,35.009,0.282,0.6381
2673,36.51680719,-121.9551848,0,536,20.23,33.666,0.197,0.7638
2674,36.5170776,-121.9551812,0,277,10.483,34.502,0.192,0.5929
2675,36.51978169,-121.9551448,0,229,14.78,35.662,0.271,0.7448
2676,36.52086333,-121.9551303,0,1525,12.795,34.98,0.233,0.6706
2677,36.52113374,-121.9551267,0,1863,14.633,34.96,0.277,0.7274
2678,36.52140415,-121.955123,0,1107,16.866,33.682,0.229,0.715
2679,36.52167456,-121.9551194,0,435,10.013,33.862,0.153,0.5481
2680,36.55926137,-121.9546134,0,257,18.311,31.152,0.178,0.6631
2681,36.55953178,-121.9546098,0,1061,16.039,35.307,0.22,0.7352
2682,36.55980219,-121.9546062,0,1274,16.265,35.387,0.198,0.7305
2683,36.5600726,-121.9546025,0,1409,13.542,35.453,0.179,0.6696
2684,36.560343,-121.9545989,0,1037,11.88,34.357,0.134,0.5877
2685,36.56061341,-121.9545952,0,332,15.517,36.51,0.217,0.7537
2686,36.56088382,-121.9545916,1154,0,16.538,35.63,0.159,0.5204
2687,36.61090904,-121.9539167,0,348,12.874,35.384,0.156,0.6436
2688,36.61117944,-121.953913,0,707,18.588,34.147,0.21,0.7504
2689,36.61144985,-121.9539094,0,678,12.297,33.802,0.267,0.6481
2690,36.6141539,-121.9538729,0,109,14.919,33.964,0.242,0.6909
2691,36.96918514,-121.9490341,114,0,15.189,33.485,0.223,0.6547
2692,36.96945553,-121.9490304,114,0,16.806,35.765,0.235,0.7492
2693,36.96972592,-121.9490267,143,0,11.193,33.707,0.171,0.5514
2694,36.96999631,-121.9490229,674,0,10.936,35.201,0.149,0.4796
2695,36.9702667,-121.9490192,172,0,14.225,34.066,0.242,0.6495
2696,36.97053709,-121.9490155,195,0,12.635,35.144,0.136,0.5888
2697,36.97080747,-121.9490118,148,0,15.074,38.276,0.29,0.7803
2698,36.51626343,-121.9548571,0,437,15.881,35.013,0.214,0.7218
2699,36.51653384,-121.9548535,0,508,17.553,34.218,0.231,0.7428
2700,36.51680425,-121.9548498,0,1502,18.343,34.721,0.198,0.7543
2701,36.51707466,-121.9548462,0,3171,11.529,33.836,0.181,0.5912
2702,36.51734507,-121.9548425,0,1495,14.539,34.937,0.116,0.6445
2703,36.51761548,-121.9548389,0,336,16.719,34.963,0.15,0.7049
2704,36.51788589,-121.9548353,0,301,14.205,33.894,0.242,0.6753
2705,36.5181563,-121.9548316,0,559,12.052,34.764,0.244,0.6562
2706,36.51842671,-121.954828,0,489,11.785,34.488,0.202,0.623
2707,36.51977876,-121.9548098,251,0,13.666,33.889,0.237,0.6183
2708,36.52031958,-121.9548025,0,303,10.328,35.623,0.204,0.6239
2709,36.52058999,-121.9547989,0,1584,16.835,34.792,0.172,0.7135
2710,36.5208604,-121.9547953,0,3655,19.816,34.109,0.178,0.7576
2711,36.52113081,-121.9547916,654,5251,13.77,37.204,0.14,0.5841
2712,36.52140122,-121.954788,472,1072,14.249,35.226,0.307,0.6592
2713,36.52167163,-121.9547844,584,552,19.901,34.697,0.175,0.6703
2714,36.55925843,-121.9542783,0,143,13.769,34.978,0.21,0.6776
2715,36.55952884,-121.9542746,0,197,16.466,34.576,0.21,0.7201
2716,36.55979925,-121.954271,0,165,15.297,33.938,0.158,0.6556
2717,36.56006966,-121.9542673,0,594,15.304,34.536,0.195,0.6892
2718,36.56034006,-121.9542637,538,324,13.589,32.755,0.23,0.5345
2719,36.61090609,-121.9535813,0,254,14.086,35.29,0.159,0.6661
2720,36.6111765,-121.9535776,0,266,15.722,35.098,0.267,0.7473
2721,36.96918216,-121.9486971,104,0,18.629,34.24,0.245,0.7529
2722,36.96945255,-121.9486934,123,0,14.783,34.02,0.152,0.6228
2723,36.96999332,-121.948686,123,0,9.568,36.349,0.135,0.5712
2724,36.97026371,-121.9486822,212,0,12.533,34.702,0.176,0.5928
2725,36.9705341,-121.9486785,172,0,10.726,35.267,0.258,0.6197
2726,36.97080449,-121.9486748,143,0,16.126,33.892,0.215,0.6738
2727,36.97107488,-121.9486711,153,0,14.975,35.575,0.2,0.6842
2728,36.51599009,-121.9545257,0,195,14.476,33.918,0.152,0.6358
2729,36.5162605,-121.9545221,0,183,17.775,35.567,0.167,0.749
2730,36.51680132,-121.9545148,0,1161,18.588,34.772,0.241,0.7816
2731,36.51707173,-121.9545112,0,2339,14.394,33.359,0.252,0.6705
2732,36.51734213,-121.9545075,0,1883,9.283,36.154,0.146,0.588
2733,36.51761254,-121.9545039,0,993,18.305,33.885,0.233,0.7503
2734,36.51788295,-121.9545003,0,611,13.868,35.495,0.187,0.6809
2735,36.51815336,-121.9544966,0,582,10.236,33.754,0.135,0.5409
2736,36.52031664,-121.9544675,0,972,18.616,34.048,0.235,0.7614
2737,36.52058705,-121.9544639,0,1722,13.323,33.749,0.112,0.5892
2738,36.52085746,-121.9544602,0,2656,20.927,32.277,0.187,0.738
2739,36.52112787,-121.9544566,182,2031,12.131,35.092,0.184,0.6037
2740,36.55979631,-121.9539358,0,342,16.736,34.749,0.255,0.7522
2741,36.56006672,-121.9539321,219,260,17.607,34.575,0.205,0.7012
2742,36.56033712,-121.9539285,479,0,13.846,33.739,0.222,0.5706
2743,36.61036234,-121.9532532,109,0,12.188,32.774,0.318,0.6267
2744,36.61198477,-121.9532313,722,0,12.715,34.725,0.189,0.5142
2745,36.61225517,-121.9532276,834,0,21.459,35.016,0.154,0.6545
2746,36.61252558,-121.9532239,153,0,14.272,33.925,0.202,0.6305
2747,36.96944956,-121.9483564,94,336,15.532,32.526,0.226,0.6422
2748,36.97026073,-121.9483453,104,0,16.475,33.432,0.3,0.7185
2749,36.97053112,-121.9483415,114,0,13.316,33.982,0.206,0.6222
2750,36.97080151,-121.9483378,123,0,11.909,35.114,0.166,0.6017
2751,36.97107189,-121.9483341,123,0,14.873,33.722,0.186,0.6344
2752,36.97134228,-121.9483304,143,0,13.53,35.064,0.136,0.6134
2753,36.51679838,-121.9541798,0,660,18.578,34.907,0.195,0.7621
2754,36.51706879,-121.9541762,0,655,12.288,34.186,0.21,0.6291
2755,36.5173392,-121.9541725,0,1046,18.72,33.495,0.179,0.7213
2756,36.51760961,-121.9541689,0,2774,9.692,36.42,0.202,0.6305
2757,36.52004329,-121.9541361,0,1237,10.643,34.301,0.226,0.6081
2758,36.5203137,-121.9541325,0,2201,9.201,33.384,0.244,0.5661
2759,36.52058411,-121.9541289,0,611,12.988,33.778,0.221,0.6379
2760,36.52085452,-121.9541252,0,494,14.993,34.078,0.185,0.6664
2761,36.52112493,-121.9541216,0,477,12.576,33.25,0.212,0.6122
2762,36.52139534,-121.9541179,525,0,13.892,34.684,0.278,0.615
2763,36.55952296,-121.9536042,0,128,14.823,34.676,0.234,0.7026
2764,36.55979337,-121.9536006,0,262,13.607,33.548,0.186,0.627
2765,36.61171142,-121.9528995,114,0,15.474,32.721,0.154,0.6067
2766,36.61198182,-121.9528958,908,0,12.624,34.13,0.194,0.4676
2767,36.61225223,-121.9528922,1643,0,14.481,35.124,0.165,0.3854
2768,36.61252263,-121.9528885,639,0,18.793,33.344,0.16,0.5977
2769,36.61847154,-121.9528081,0,631,17.98,34.137,0.185,0.7262
2770,36.61874195,-121.9528044,0,514,15.267,35.313,0.212,0.7164
2771,36.61901235,-121.9528008,0,192,15.585,36.177,0.131,0.7034
2772,36.61928276,-121.9527971,0,158,13.146,35.714,0.187,0.6726
2773,36.61955316,-121.9527934,0,438,17.338,34.541,0.13,0.696
2774,36.61982357,-121.9527898,0,128,17.542,34.482,0.107,0.6874
2775,36.96944658,-121.9480194,0,336,15.542,35.206,0.206,0.7161
2776,36.51490257,-121.9538703,0,254,16.652,33.958,0.19,0.6983
2777,36.51517298,-121.9538666,0,172,11.19,32.511,0.171,0.5462
2778,36.52004036,-121.9538011,0,1017,16.839,35.013,0.263,0.7649
2779,36.52031077,-121.9537975,0,1590,15.838,34.101,0.233,0.7076
2780,36.52058118,-121.9537938,0,723,15.867,34.36,0.267,0.7316
2781,36.55924961,-121.9532727,0,172,10.63,35.561,0.153,0.6027
2782,36.55952002,-121.953269,0,207,21.668,33.765,0.239,0.8155
2783,36.55979042,-121.9532654,183,280,10.34,36.389,0.205,0.6118
2784,36.56006083,-121.9532617,125,309,15.201,34.685,0.241,0.6919
2785,36.56033124,-121.9532581,611,0,14.505,34.396,0.124,0.5276
2786,36.61197887,-121.9525604,270,578,13.798,35.252,0.142,0.6041
2787,36.61224928,-121.9525568,719,254,14.078,33.032,0.177,0.4929
2788,36.61251968,-121.9525531,732,0,18.152,34.006,0.232,0.6215
2789,36.61279009,-121.9525494,81,0,16.691,35.426,0.279,0.766
2790,36.6133309,-121.9525421,329,0,13.446,34.581,0.138,0.5681
2791,36.6136013,-121.9525385,109,0,12.798,34.092,0.125,0.5749
2792,36.61792779,-121.9524799,0,172,14.654,34.157,0.178,0.6583
2793,36.61819819,-121.9524763,0,437,17.469,34.886,0.198,0.7412
2794,36.6184686,-121.9524726,0,230,13.436,35.045,0.195,0.6656
2795,36.618739,-121.952469,0,449,11.822,34.042,0.195,0.609
2796,36.61900941,-121.9524653,0,197,14.638,35.976,0.166,0.6978
2797,36.61927981,-121.9524617,0,202,17.822,33.787,0.252,0.7478
2798,36.61955022,-121.952458,0,344,13.094,32.258,0.312,0.6478
2799,36.61982062,-121.9524543,0,153,15.683,34.018,0.233,0.7026
2800,36.96944359,-121.9476825,0,219,10.876,35.489,0.293,0.676
2801,36.96971398,-121.9476787,114,0,14.571,35.803,0.184,0.6811
2802,36.96998437,-121.947675,114,0,11.142,34.63,0.218,0.6018
2803,36.51733332,-121.9535025,339,0,13.707,33.938,0.236,0.604
2804,36.51976701,-121.9534697,0,641,13.958,35.686,0.168,0.6783
2805,36.52003742,-121.9534661,0,2480,11.757,34.861,0.149,0.6053
2806,36.52030783,-121.9534625,0,1854,14.775,34.171,0.204,0.6739
2807,36.52057824,-121.9534588,0,376,17.134,33.969,0.276,0.7508
2808,36.55951707,-121.9529338,0,206,14.564,34.841,0.184,0.6767
2809,36.55978748,-121.9529302,0,1124,11.167,34.324,0.107,0.5594
2810,36.56005789,-121.9529266,0,378,14.372,35.117,0.166,0.671
2811,36.5603283,-121.9529229,832,290,15.081,34.695,0.196,0.5434
2812,36.61197592,-121.952225,99,508,12.83,36.254,0.126,0.632
2813,36.61224633,-121.9522213,133,631,17.933,33.527,0.163,0.6756
2814,36.61251674,-121.9522177,766,0,17.873,34.079,0.136,0.5638
2815,36.61278714,-121.952214,893,0,18.714,35.083,0.166,0.5981
2816,36.61305755,-121.9522104,598,0,17.61,34.61,0.122,0.5945
2817,36.61332795,-121.9522067,295,0,15.34,32.466,0.286,0.6316
2818,36.61359836,-121.9522031,158,0,16.045,35.385,0.234,0.7163
2819,36.61386876,-121.9521994,106,0,10.176,33.894,0.124,0.5191
2820,36.61413917,-121.9521957,165,0,10.081,34.555,0.225,0.5742
2821,36.61792484,-121.9521445,0,502,15.55,34.751,0.162,0.6827
2822,36.61819524,-121.9521408,0,703,13.383,33.908,0.288,0.6824
2823,36.61846565,-121.9521372,0,242,16.113,34.927,0.173,0.7033
2824,36.96917022,-121.9473492,0,242,10.51,34.376,0.097,0.5426
2825,36.96971099,-121.9473418,0,202,13.561,33.577,0.142,0.6048
2826,36.97025177,-121.9473343,94,0,11.161,33.523,0.19,0.5643
2827,36.51976407,-121.9531347,0,714,16.286,34.626,0.163,0.6943
2828,36.52003448,-121.9531311,0,2133,17.169,33.544,0.292,0.749
2829,36.52030489,-121.9531274,0,958,12.346,34.351,0.258,0.6583
2830,36.55951413,-121.9525987,0,270,12.907,34.299,0.232,0.6547
2831,36.55978454,-121.952595,0,897,15.571,34.705,0.316,0.7588
2832,36.56005494,-121.9525914,0,486,9.237,35.639,0.222,0.6121
2833,36.56032535,-121.9525877,214,309,15.129,35.663,0.218,0.6879
2834,36.61170257,-121.9518932,172,0,18.177,33.833,0.127,0.6632
